a.name,e.latitude,e.longitude,e.city,e.type,e.startdate,e.venue
Algernon Talmage,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Algernon Talmage,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Algernon Talmage,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Algernon Talmage,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Hayley Lever,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hayley Lever,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Hayley Lever,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Hayley Lever,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Hayley Lever,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Albert Eugène Lechat,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Raphael Lewisohn,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Paul-Emile Mangeant,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Augustus Koopman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Augustus Koopman,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gari Melchers,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Gari Melchers,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Gari Melchers,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Gari Melchers,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Gari Melchers,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Louis Ridel,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
James Jebusa Shannon,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Marie-Mela Muter,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Fernand Piet,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Adolphe Willette,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Julius Olsson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Andrée Karpeles,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Lily Defries,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Frederick Ertz,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Germain David-Nillet,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Duncan Fergusson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Henry Clapp,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Carlo Cazzaniga,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Edward Atkinson Hornel,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edward Atkinson Hornel,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Atkinson Hornel,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Constance Halford,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Constance Halford,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Constance Halford,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Constance Halford,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Constance Halford,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Oswald Hornby Joseph Birley,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Richard Jack,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Richard Jack,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Harold Speed,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Harold Speed,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Harold Speed,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harold Speed,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Lionel Walden,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hilda Fearon,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hilda Fearon,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Hilda Fearon,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Hilda Fearon,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Marius Joseph Avy,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Marius Joseph Avy,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harry Spence,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Annie Ayrton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Samuel John Lamorna Birch,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Samuel John Lamorna Birch,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Stanhope Alexander Forbes,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Stanhope Alexander Forbes,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Stanhope Alexander Forbes,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Stanhope Alexander Forbes,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Stanhope Alexander Forbes,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Laura Knight,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Laura Knight,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Laura Knight,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Laura Knight,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Laura Knight,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Herbert La Thangue,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Henry Herbert La Thangue,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Henry Lorimer,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
John Henry Lorimer,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Francis Henry Newbery,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Francis Henry Newbery,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John McLure Hamilton,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
John McLure Hamilton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John McLure Hamilton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Ernest David Roth,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ernest David Roth,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Ernest David Roth,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Lizzy Ansingh,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Faulkner Wetherbee,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
George Faulkner Wetherbee,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George Faulkner Wetherbee,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Faulkner Wetherbee,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George Faulkner Wetherbee,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred Hartley,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred Hartley,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alfred Hartley,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Myers Boggs,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles H. Mackie,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles H. Mackie,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Eduardo Chicharro y Agüera,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Jan Aarnout Louwerse,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Camille-Emile Dufour,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Eugène Lomont,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Eugène Lomont,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Emile Auguste Wery,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
John White Alexander,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Max Bohm,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ben Foster,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Edward Willis Redfield,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Ossawa Tanner,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henry Ossawa Tanner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Ossawa Tanner,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Henry Ossawa Tanner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henry Harris Brown,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Marion Powers,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Marion Powers,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Joaquin Sorolla y Bastida,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Luigi Chialiva,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Eugène Burnand,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Rudolf Bacher,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Rudolf Bacher,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ch. P. Gruppe,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Frank Townsend Hutchens,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henry Floyd,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Virgilio Costantini,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Anna Maria Blaauw,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Mary van der Veer,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Mary van der Veer,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mary van der Veer,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Dacres Adams,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Dacres Adams,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Dacres Adams,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Dacres Adams,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Dacres Adams,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John Alfred Arnesby Brown,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Alfred Arnesby Brown,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Stuart Park,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Macaulay Stevenson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Gemmell Hutchison,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edith Maud Peile,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Robert Graham Dryden Alexander,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Edward Stott,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Gennaro Befani,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Gennaro Befani,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Gennaro Befani,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Gennaro Befani,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Cecilia Beaux,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
George de Forest Brush,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George de Forest Brush,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Gedney Bunce,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Gedney Bunce,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Emil Carlsen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Emil Carlsen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Emil Carlsen,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Emil Carlsen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Anderson Coffin,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Anderson Coffin,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Anderson Coffin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Kenyon Cox,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Kenyon Cox,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Elliott Daingerfield,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Elliott Daingerfield,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Elliott Daingerfield,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Elliott Daingerfield,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Elliott Daingerfield,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Joseph Rodefer De Camp,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Thomas Wilmer Dewing,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Paul Dougherty,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Paul Dougherty,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Paul Dougherty,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Paul Dougherty,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Paul Dougherty,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Lillian Genth,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Albert Lorey Groll,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Birge Harrison,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Hawthorne,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Sergeant Kendall,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Sergeant Kendall,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Sergeant Kendall,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Sergeant Kendall,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Sergeant Kendall,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Walter Nettleton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Nettleton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Walter Nettleton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Leonard Ochtman,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Ward Ranger,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Walter Elmer Schofield,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Bayley Snell,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henry Bayley Snell,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Edmund Charles Tarbell,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Irving Ramsay Wiles,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Herbert Woodbury,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Curt Agthe,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Henry White,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Henry White,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Henry White,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Bruce Ellis Ranken,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Thomas Baumgartner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
James Guthrie,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Henry Scott Tuke,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henry Scott Tuke,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Scott Tuke,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henry Scott Tuke,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Frank Duveneck,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frank Duveneck,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ernst Würtenberger,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George Oberteuffer,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Francis Derwent Wood,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Patrick William Adam,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Patrick William Adam,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Will Ashton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
James Aumonier,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Colin Campbell Cooper,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Georges Sainte-Fare Garnot,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Arthur Hacker,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Wilhelm Hambüchen,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Wilhelm Hambüchen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Wilhelm Hambüchen,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Viktor Frisch,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Amédée-Julien Marcel-Clément,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Jean Steichen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Louis Kronberg,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Oliver Ainsley,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Reginald Grenville Eves,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alice Worthington Ball,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Luigi Bazzani,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Reynolds Beal,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henri Ferdinand Bellan,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Abel Bertram,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Marie-Gabriel Biessy,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Martin Borgord,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jeanne Boucher,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Joseph Félix Bouchor,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Isaac Henry Caliga,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Isaac Henry Caliga,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Isaac Henry Caliga,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Isaac Henry Caliga,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Isaac Henry Caliga,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Milly Childers,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alson Skinner Clark,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alson Skinner Clark,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Alson Skinner Clark,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Walter A. Clark,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Eanger Irving Couse,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Eanger Irving Couse,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Eanger Irving Couse,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Bruce Crane,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Courtney Curran,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Courtney Curran,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Gaston Domergue,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Dufner,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edward Dufner,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edward Dufner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Jean Charles Duval,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Thomas Eakins,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Thomas Eakins,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Thomas Eakins,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Thomas Eakins,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Warren Eaton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Warren Eaton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Warren Eaton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mary L. Edwards,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Joseph Enneking,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Joseph Enneking,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Walter Florian,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Will Howe Foote,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
